target_id	length	eff_length	est_counts	tpm
TRINITY_DN1597_c0_g1_i3	2812	2523.76	1101.26	33.7215
TRINITY_DN1597_c0_g1_i2	3235	2946.76	785.784	20.6074
TRINITY_DN1597_c0_g1_i4	2714	2425.76	143.628	4.5757
TRINITY_DN1597_c0_g1_i1	3137	2848.76	133.328	3.61684
TRINITY_DN1564_c0_g1_i1	783	494.915	1504	234.846
TRINITY_DN1528_c0_g1_i6	5208	4919.76	0	0
TRINITY_DN1528_c0_g1_i8	5724	5435.76	195.302	2.77659
TRINITY_DN1528_c0_g1_i5	1609	1320.76	0	0
TRINITY_DN1528_c0_g1_i1	5711	5422.76	214.439	3.05596
TRINITY_DN1528_c0_g1_i9	2112	1823.76	243.813	10.3313
TRINITY_DN1528_c0_g1_i3	3878	3589.76	129.202	2.78144
TRINITY_DN1528_c0_g1_i7	2125	1836.76	185.387	7.79995
TRINITY_DN1528_c0_g2_i2	559	275.704	3.56504	0.999279
TRINITY_DN1528_c0_g2_i4	1542	1253.76	80.9845	4.99175
TRINITY_DN1528_c0_g2_i1	314	77.6563	6	5.97089
TRINITY_DN1528_c0_g2_i5	1039	750.757	27.7013	2.85144
TRINITY_DN1528_c0_g3_i1	4016	3727.76	396	8.20942
TRINITY_DN1528_c1_g1_i2	4617	4328.76	920.138	16.4269
TRINITY_DN1528_c1_g1_i1	4489	4200.76	149.862	2.75694
TRINITY_DN1528_c2_g1_i1	604	318.547	16.1654	3.92173
TRINITY_DN1503_c0_g1_i1	1946	1657.76	333.375	15.5409
TRINITY_DN1503_c0_g1_i2	1907	1618.76	207.439	9.90315
TRINITY_DN1503_c0_g1_i3	1395	1106.76	29.1861	2.03792
TRINITY_DN1537_c0_g1_i1	1019	730.757	613	64.8264
TRINITY_DN1524_c0_g1_i1	758	470.001	29.0125	4.77036
TRINITY_DN1524_c0_g2_i1	2449	2160.76	39.9731	1.42964
TRINITY_DN1524_c0_g2_i3	3322	3033.76	57.9731	1.47676
TRINITY_DN1524_c0_g2_i2	2210	1921.76	84.0539	3.38006
TRINITY_DN1524_c1_g2_i1	538	255.997	6	1.81126
TRINITY_DN1524_c2_g1_i1	238	37.6962	7.0409	14.4343
TRINITY_DN1524_c3_g1_i1	1845	1556.76	123.204	6.11604
TRINITY_DN1524_c4_g1_i1	215	28.8062	2	5.36548
TRINITY_DN1583_c0_g1_i1	9953	9664.76	1824	14.5847
TRINITY_DN1551_c0_g1_i2	3962	3673.76	317.437	6.67748
TRINITY_DN1551_c0_g1_i1	3928	3639.76	354.563	7.5281
TRINITY_DN1555_c0_g1_i1	2173	1884.76	2239	91.8044
TRINITY_DN1517_c0_g1_i1	1549	1260.76	1605	98.3803
TRINITY_DN1506_c0_g1_i1	650	363.265	214	45.5256
TRINITY_DN1522_c0_g1_i1	1079	790.757	65.0031	6.35266
TRINITY_DN1522_c1_g1_i1	301	69.8412	7	7.74553
TRINITY_DN1522_c2_g1_i1	483	206.553	8	2.99311
TRINITY_DN1586_c0_g1_i7	903	614.783	57.3711	7.21168
TRINITY_DN1586_c0_g1_i2	2764	2475.76	114.868	3.58556
TRINITY_DN1586_c0_g1_i8	2631	2342.76	233.224	7.69327
TRINITY_DN1586_c0_g1_i1	2424	2135.76	46.7261	1.69072
TRINITY_DN1586_c0_g1_i5	1247	958.757	35.2513	2.8414
TRINITY_DN1586_c0_g1_i3	2441	2152.76	100.219	3.59764
TRINITY_DN1586_c0_g1_i6	2839	2550.76	236.746	7.17262
TRINITY_DN1586_c0_g1_i4	3179	2890.76	408.857	10.9301
TRINITY_DN1586_c0_g2_i1	1687	1398.76	56	3.09393
TRINITY_DN1586_c1_g1_i1	903	614.783	145.536	18.2942
TRINITY_DN1549_c0_g1_i1	2711	2422.76	1445	46.0917
TRINITY_DN1592_c0_g1_i2	2287	1998.76	120.883	4.6738
TRINITY_DN1592_c0_g1_i1	2157	1868.76	193.117	7.98605
TRINITY_DN1512_c0_g1_i8	5049	4760.76	179.316	2.91076
TRINITY_DN1512_c0_g1_i2	5047	4758.76	49.2089	0.799125
TRINITY_DN1512_c0_g1_i7	4992	4703.76	37.198	0.611138
TRINITY_DN1512_c0_g1_i11	4966	4677.76	38.3116	0.632932
TRINITY_DN1512_c0_g1_i1	5021	4732.76	50.7285	0.828328
TRINITY_DN1512_c0_g1_i9	5075	4786.76	172.79	2.7896
TRINITY_DN1512_c0_g1_i4	5130	4841.76	222.936	3.55829
TRINITY_DN1512_c0_g1_i12	5104	4815.76	231.512	3.71513
TRINITY_DN1513_c0_g1_i8	6715	6426.76	80.1573	0.963864
TRINITY_DN1513_c0_g1_i7	7629	7340.76	199.024	2.09522
TRINITY_DN1513_c0_g1_i3	337	92.3755	6	5.01949
TRINITY_DN1513_c0_g1_i1	7611	7322.76	559.445	5.90401
TRINITY_DN1513_c0_g1_i4	7610	7321.76	341.067	3.59989
TRINITY_DN1513_c0_g1_i5	7630	7341.76	327.043	3.44247
TRINITY_DN1513_c0_g1_i6	2205	1916.76	64.53	2.60171
TRINITY_DN1513_c0_g1_i10	1453	1164.76	22.734	1.50836
TRINITY_DN1513_c0_g2_i1	475	199.559	6	2.32351
TRINITY_DN1593_c0_g1_i2	3596	3307.76	204	4.76608
TRINITY_DN1593_c1_g1_i2	4108	3819.76	45.8933	0.928492
TRINITY_DN1593_c1_g1_i1	3846	3557.76	159.768	3.4704
TRINITY_DN1593_c1_g1_i4	5386	5097.76	196.318	2.97609
TRINITY_DN1593_c1_g1_i3	5648	5359.76	81.1778	1.17046
TRINITY_DN1593_c1_g2_i1	236	36.9717	2	4.18047
TRINITY_DN1595_c0_g1_i3	807	518.863	29.4275	4.38294
TRINITY_DN1595_c0_g1_i1	349	100.412	2.41086	1.85546
TRINITY_DN1595_c0_g1_i5	1184	895.757	38.2925	3.3036
TRINITY_DN1595_c0_g1_i2	248	42.1378	15.8691	29.1035
TRINITY_DN1558_c0_g1_i1	710	422.319	200.663	36.7189
TRINITY_DN1558_c0_g1_i2	573	288.939	7096.33	1897.98
TRINITY_DN1566_c0_g1_i4	3839	3550.76	142.266	3.0963
TRINITY_DN1566_c0_g1_i5	3221	2932.76	73.4396	1.93517
TRINITY_DN1566_c0_g1_i1	3626	3337.76	36.4203	0.843244
TRINITY_DN1566_c0_g1_i3	3536	3247.76	958.148	22.7989
TRINITY_DN1566_c0_g1_i2	4154	3865.76	174.726	3.49292
TRINITY_DN1562_c0_g1_i1	2703	2414.76	899	28.7707
TRINITY_DN1540_c0_g1_i6	6878	6589.76	133.013	1.55987
TRINITY_DN1540_c0_g1_i9	6914	6625.76	607.002	7.07978
TRINITY_DN1540_c0_g1_i1	6882	6593.76	540.726	6.33738
TRINITY_DN1540_c0_g1_i3	6918	6629.76	0.258629	0.0030147
TRINITY_DN1540_c0_g2_i1	1324	1035.76	20	1.49223
TRINITY_DN1540_c1_g1_i1	241	38.896	0	0
TRINITY_DN1516_c0_g1_i1	1742	1453.76	1025.2	54.498
TRINITY_DN1516_c0_g2_i1	3386	3097.76	796.402	19.8678
TRINITY_DN1516_c0_g3_i2	4187	3898.76	70.0658	1.38882
TRINITY_DN1516_c0_g3_i3	4198	3909.76	89.8648	1.77625
TRINITY_DN1516_c0_g3_i1	4136	3847.76	68.8797	1.3834
TRINITY_DN1516_c0_g3_i4	4125	3836.76	53.2818	1.0732
TRINITY_DN1516_c1_g2_i2	1675	1386.76	38	2.11762
TRINITY_DN1516_c1_g1_i2	5797	5508.76	91.1784	1.2791
TRINITY_DN1516_c1_g1_i4	5772	5483.76	162.362	2.28808
TRINITY_DN1516_c1_g1_i3	3023	2734.76	134.46	3.7996
TRINITY_DN1536_c0_g1_i2	3807	3518.76	1894.65	41.6107
TRINITY_DN1536_c0_g1_i1	4448	4159.76	2739.35	50.8913
TRINITY_DN1575_c0_g1_i1	1801	1512.76	108.081	5.52137
TRINITY_DN1575_c0_g1_i4	1994	1705.76	56.6813	2.56795
TRINITY_DN1575_c0_g1_i3	1994	1705.76	81.2372	3.68047
TRINITY_DN1575_c0_g2_i1	1675	1386.76	101.757	5.67061
TRINITY_DN1575_c0_g3_i1	1682	1393.76	31.0355	1.72082
TRINITY_DN1575_c0_g4_i1	6126	5837.76	400.804	5.3058
TRINITY_DN1575_c0_g4_i2	6137	5848.76	328.782	4.34419
TRINITY_DN1575_c0_g5_i1	746	458.057	15	2.53068
TRINITY_DN1575_c0_g6_i1	294	65.7614	0.368219	0.432713
TRINITY_DN1575_c1_g1_i1	221	31.0536	1.15229	2.86757
TRINITY_DN1563_c0_g1_i2	5390	5101.76	126.139	1.9107
TRINITY_DN1563_c0_g1_i10	5333	5044.76	474.018	7.26138
TRINITY_DN1563_c0_g1_i4	5202	4913.76	818.906	12.8791
TRINITY_DN1563_c0_g1_i14	5236	4947.76	7.8705e-07	1.2293e-08
TRINITY_DN1563_c0_g1_i3	5179	4890.76	2.59113e-06	4.09429e-08
TRINITY_DN1563_c0_g1_i15	5259	4970.76	211.303	3.28509
TRINITY_DN1563_c0_g1_i13	5189	4900.76	377.288	5.94942
TRINITY_DN1563_c0_g1_i16	4391	4102.76	0	0
TRINITY_DN1563_c0_g1_i11	5246	4957.76	94.0357	1.46579
TRINITY_DN1563_c0_g2_i1	690	402.551	8	1.5358
TRINITY_DN1563_c1_g1_i1	263	48.9732	2	3.156
TRINITY_DN1547_c0_g1_i1	2517	2228.76	216.404	7.50355
TRINITY_DN1547_c0_g1_i2	2419	2130.76	1159.6	42.0569
TRINITY_DN1596_c0_g1_i3	4137	3848.76	1211.69	24.3296
TRINITY_DN1596_c0_g1_i2	4223	3934.76	134.322	2.63811
TRINITY_DN1596_c0_g1_i1	4191	3902.76	510.992	10.1183
TRINITY_DN1591_c0_g1_i1	3427	3138.76	1358	33.4354
TRINITY_DN1510_c0_g1_i3	1181	892.757	670.801	58.0664
TRINITY_DN1510_c0_g1_i1	1896	1607.76	51.2107	2.46153
TRINITY_DN1510_c0_g1_i2	1213	924.757	56.9887	4.7624
TRINITY_DN1557_c0_g1_i1	1607	1318.76	126.178	7.39405
TRINITY_DN1557_c0_g2_i4	2792	2503.76	1407.85	43.454
TRINITY_DN1557_c0_g2_i2	2803	2514.76	74.182	2.27964
TRINITY_DN1557_c0_g2_i1	3023	2734.76	416.547	11.7709
TRINITY_DN1557_c0_g2_i6	4240	3951.76	1590.17	31.0969
TRINITY_DN1557_c0_g2_i5	3372	3083.76	1082.44	27.1262
TRINITY_DN1557_c0_g2_i3	2313	2024.76	60.7077	2.31705
TRINITY_DN1557_c0_g3_i1	819	530.853	58	8.44342
TRINITY_DN1557_c0_g4_i1	1047	758.757	72.1068	7.3441
TRINITY_DN1557_c0_g5_i1	1051	762.757	293.224	29.7083
TRINITY_DN1557_c0_g6_i1	2214	1925.76	410.396	16.469
TRINITY_DN1557_c0_g7_i1	296	66.9618	10.4182	12.0235
TRINITY_DN1557_c1_g1_i1	4040	3751.76	690.613	14.2254
TRINITY_DN1557_c2_g1_i1	633	346.635	35	7.80298
TRINITY_DN1557_c3_g1_i1	217	29.5422	0	0
TRINITY_DN1554_c0_g1_i3	9861	9572.76	1570.63	12.6795
TRINITY_DN1554_c0_g1_i1	4634	4345.76	718.548	12.7778
TRINITY_DN1554_c0_g1_i10	10435	10146.8	186.134	1.41763
TRINITY_DN1554_c0_g1_i2	10895	10606.8	659.337	4.80385
TRINITY_DN1554_c0_g1_i11	4937	4648.76	752.363	12.5071
TRINITY_DN1554_c0_g1_i6	10917	10628.8	589.205	4.28399
TRINITY_DN1554_c0_g1_i12	5773	5484.76	0	0
TRINITY_DN1554_c0_g1_i5	5272	4983.76	1669.14	25.8822
TRINITY_DN1554_c0_g1_i7	10413	10124.8	209.245	1.59711
TRINITY_DN1554_c0_g1_i9	348	99.7799	3	2.3235
TRINITY_DN1554_c0_g1_i4	9883	9594.76	1386.19	11.1649
TRINITY_DN1554_c0_g2_i1	2514	2225.76	651	22.6031
TRINITY_DN1554_c0_g3_i1	1010	721.757	14	1.499
TRINITY_DN1554_c0_g4_i1	2468	2179.76	275	9.74966
TRINITY_DN1554_c1_g1_i1	1768	1479.76	164	8.56482
TRINITY_DN1554_c2_g1_i1	532	250.497	16	4.93607
TRINITY_DN1560_c0_g1_i2	4271	3982.76	118.284	2.29512
TRINITY_DN1560_c0_g1_i1	4470	4181.76	332.081	6.13692
TRINITY_DN1560_c0_g1_i3	4388	4099.76	1295.64	24.4225
TRINITY_DN1502_c0_g1_i1	598	312.776	29.0511	7.17786
TRINITY_DN1502_c1_g1_i1	236	36.9717	0	0
TRINITY_DN1502_c1_g2_i1	849	560.842	76.2497	10.5066
TRINITY_DN1502_c1_g3_i1	286	61.2286	2.46475	3.11087
TRINITY_DN1502_c1_g4_i1	846	557.842	11	1.52386
TRINITY_DN1502_c2_g1_i1	1197	908.757	26	2.21101
TRINITY_DN1502_c3_g1_i1	363	110.212	2.02776	1.42185
TRINITY_DN1502_c4_g1_i1	277	56.2311	1	1.37432
TRINITY_DN1515_c0_g1_i12	8367	8078.76	64.8451	0.620293
TRINITY_DN1515_c0_g1_i10	1853	1564.76	64.4182	3.18146
TRINITY_DN1515_c0_g1_i4	8351	8062.76	116.498	1.11661
TRINITY_DN1515_c0_g1_i14	8203	7914.76	94.8713	0.926322
TRINITY_DN1515_c0_g1_i1	1873	1584.76	24.9062	1.21453
TRINITY_DN1515_c0_g1_i2	8407	8118.76	136.137	1.29584
TRINITY_DN1515_c0_g1_i9	8486	8197.76	48.0153	0.452637
TRINITY_DN1515_c0_g1_i6	8411	8122.76	204.225	1.94299
TRINITY_DN1515_c0_g1_i8	8215	7926.76	176.807	1.72373
TRINITY_DN1515_c0_g1_i7	8223	7934.76	79.572	0.774982
TRINITY_DN1515_c0_g2_i1	2440	2151.76	201.806	7.2478
TRINITY_DN1545_c0_g1_i1	1305	1016.76	28.0033	2.12842
TRINITY_DN1545_c0_g2_i2	9947	9658.76	103.858	0.830963
TRINITY_DN1545_c0_g2_i1	9761	9472.76	883.142	7.20475
TRINITY_DN1545_c0_g3_i1	6426	6137.76	486	6.11915
TRINITY_DN1556_c0_g1_i1	3640	3351.76	78.687	1.81424
TRINITY_DN1556_c0_g1_i2	3657	3368.76	1366.31	31.3433
TRINITY_DN1556_c0_g2_i1	453	180.796	5	2.1372
TRINITY_DN1538_c0_g1_i4	689	401.583	6935.1	1334.57
TRINITY_DN1538_c0_g1_i1	892	603.795	105.582	13.5134
TRINITY_DN1538_c0_g1_i3	839	550.853	263.151	36.9176
TRINITY_DN1538_c0_g1_i5	704	416.403	221.056	41.0255
TRINITY_DN1538_c0_g1_i2	1025	736.757	64.1082	6.72441
TRINITY_DN1538_c0_g2_i1	1006	717.757	16.3954	1.76526
TRINITY_DN1538_c0_g2_i3	941	652.757	6.60459	0.781914
TRINITY_DN1553_c0_g1_i3	1480	1191.76	185.848	12.0513
TRINITY_DN1553_c0_g1_i2	1562	1273.76	1207.31	73.2484
TRINITY_DN1553_c0_g1_i1	1468	1179.76	187.838	12.3043
TRINITY_DN1511_c0_g1_i1	1835	1546.76	1688	84.3364
TRINITY_DN1507_c0_g1_i1	5229	4940.76	1054	16.4859
TRINITY_DN1507_c0_g2_i4	735	447.102	0	0
TRINITY_DN1507_c0_g2_i2	6735	6446.76	725.382	8.69541
TRINITY_DN1507_c0_g2_i1	3591	3302.76	33.9272	0.793846
TRINITY_DN1507_c0_g2_i3	6852	6563.76	319.461	3.76123
TRINITY_DN1507_c0_g2_i5	6735	6446.76	152.232	1.82486
TRINITY_DN1507_c0_g3_i1	3091	2802.76	4689.01	129.289
TRINITY_DN1507_c0_g4_i1	2401	2112.76	746	27.2869
TRINITY_DN1507_c1_g1_i1	309	74.6204	5.02471	5.20377
TRINITY_DN1507_c1_g2_i1	272	53.6185	3	4.32386
TRINITY_DN1507_c2_g1_i1	436	166.594	5	2.3194
TRINITY_DN1507_c3_g1_i1	287	61.8085	2	2.50061
TRINITY_DN1585_c0_g1_i2	294	65.7614	2.00926	2.36119
TRINITY_DN1585_c0_g1_i1	1662	1373.76	769.422	43.2832
TRINITY_DN1585_c0_g1_i3	1760	1471.76	41.7569	2.19259
TRINITY_DN1590_c0_g1_i13	969	680.757	42.611	4.8372
TRINITY_DN1590_c0_g1_i12	4318	4029.76	101.966	1.95543
TRINITY_DN1590_c0_g1_i6	4769	4480.76	133.438	2.3014
TRINITY_DN1590_c0_g1_i10	4823	4534.76	301.706	5.14156
TRINITY_DN1590_c0_g1_i11	1445	1156.76	48.3566	3.23057
TRINITY_DN1590_c0_g1_i8	4618	4329.76	27.1599	0.484764
TRINITY_DN1590_c0_g2_i6	4316	4027.76	0	0
TRINITY_DN1590_c0_g2_i9	4262	3973.76	0	0
TRINITY_DN1590_c0_g2_i8	4770	4481.76	243.131	4.19235
TRINITY_DN1590_c0_g2_i1	4824	4535.76	291.568	4.96769
TRINITY_DN1590_c0_g2_i2	1262	973.757	186.619	14.8105
TRINITY_DN1590_c0_g2_i5	1043	754.757	22.4445	2.29809
TRINITY_DN1590_c1_g1_i3	1366	1077.76	49.2703	3.53288
TRINITY_DN1590_c1_g2_i1	3960	3671.76	1262	26.5614
TRINITY_DN1590_c1_g3_i1	1563	1274.76	169.597	10.2815
TRINITY_DN1572_c0_g1_i1	1519	1230.76	134.548	8.44832
TRINITY_DN1572_c0_g1_i3	1573	1284.76	28.3723	1.70663
TRINITY_DN1572_c0_g1_i4	650	363.265	63.116	13.4271
TRINITY_DN1572_c0_g1_i5	1485	1196.76	98.5304	6.36252
TRINITY_DN1572_c0_g1_i2	1607	1318.76	40.433	2.36939
TRINITY_DN1559_c0_g1_i3	2480	2191.76	1363.91	48.0903
TRINITY_DN1559_c0_g1_i4	2470	2181.76	126.697	4.4877
TRINITY_DN1559_c0_g1_i2	2698	2409.76	342.69	10.9899
TRINITY_DN1559_c0_g1_i1	688	400.599	5.70481	1.10052
TRINITY_DN1559_c0_g2_i1	243	39.8642	2	3.87714
TRINITY_DN1559_c1_g1_i1	341	95.0045	2	1.62686
TRINITY_DN1509_c0_g1_i3	1139	850.757	17.616	1.60017
TRINITY_DN1509_c0_g1_i2	1272	983.757	233.486	18.3416
TRINITY_DN1509_c0_g1_i1	1345	1056.76	43.6466	3.19183
TRINITY_DN1509_c0_g1_i4	1114	825.757	17.2516	1.61452
TRINITY_DN1577_c0_g1_i1	4679	4390.76	525.85	9.25523
