target_id	length	eff_length	est_counts	tpm
TRINITY_DN1564_c0_g2_i6	518	243.976	11.5972	3.48866
TRINITY_DN1564_c0_g2_i4	1315	1035.52	19.7635	1.40073
TRINITY_DN1564_c0_g2_i5	1621	1341.52	285.223	15.604
TRINITY_DN1564_c0_g2_i1	1310	1030.52	18.0526	1.28568
TRINITY_DN1564_c0_g2_i2	779	499.561	8.74415	1.28463
TRINITY_DN1564_c0_g2_i7	1326	1046.52	16.5078	1.15768
TRINITY_DN1564_c0_g2_i8	1625	1345.52	485.236	26.4674
TRINITY_DN1564_c0_g2_i3	1829	1549.52	67.8756	3.21488
TRINITY_DN1564_c1_g1_i1	286	63.4618	2.16291	2.50136
TRINITY_DN1528_c0_g1_i9	4731	4451.52	66.6337	1.09859
TRINITY_DN1528_c0_g1_i6	1281	1001.52	7.88768	0.578013
TRINITY_DN1528_c0_g1_i8	2840	2560.52	81.0774	2.32392
TRINITY_DN1528_c0_g1_i4	2822	2542.52	146.189	4.21986
TRINITY_DN1528_c0_g1_i5	3009	2729.52	124.051	3.3355
TRINITY_DN1528_c0_g1_i1	2653	2373.52	93.9981	2.90653
TRINITY_DN1528_c0_g1_i10	4544	4264.52	71.8101	1.23585
TRINITY_DN1528_c0_g1_i3	4375	4095.52	52.3539	0.938187
TRINITY_DN1528_c0_g1_i7	273	56.0993	4	5.23302
TRINITY_DN1528_c0_g2_i1	437	171.786	4.12316	1.76154
TRINITY_DN1528_c1_g1_i10	550	273.995	4.46977	1.19727
TRINITY_DN1528_c1_g1_i4	2186	1906.52	16.6726	0.641817
TRINITY_DN1528_c1_g1_i6	1872	1592.52	17.518	0.807326
TRINITY_DN1528_c1_g1_i12	5523	5243.52	83.2249	1.16488
TRINITY_DN1528_c1_g1_i8	2781	2501.52	58.7692	1.72423
TRINITY_DN1528_c1_g1_i2	1810	1530.52	32.501	1.5585
TRINITY_DN1528_c1_g1_i3	5526	5246.52	154.005	2.15434
TRINITY_DN1528_c1_g1_i5	5545	5265.52	63.0144	0.87831
TRINITY_DN1528_c1_g1_i7	2164	1884.52	40.0332	1.55908
TRINITY_DN1528_c1_g1_i11	2107	1827.52	45.171	1.81404
TRINITY_DN1528_c1_g1_i9	5548	5268.52	117.621	1.63849
TRINITY_DN1503_c0_g1_i3	758	478.648	24.8228	3.80613
TRINITY_DN1503_c0_g1_i2	4504	4224.52	2414.09	41.9397
TRINITY_DN1503_c0_g1_i4	532	257.013	8.33887	2.38123
TRINITY_DN1503_c0_g1_i1	4277	3997.52	1722.79	31.6295
TRINITY_DN1503_c1_g1_i4	5013	4733.52	244.205	3.78635
TRINITY_DN1503_c1_g1_i7	3876	3596.52	186.588	3.8076
TRINITY_DN1503_c1_g1_i2	1479	1199.52	0	0
TRINITY_DN1503_c1_g1_i6	3986	3706.52	1.29847	0.0257108
TRINITY_DN1503_c1_g1_i1	3363	3083.52	71.0924	1.6921
TRINITY_DN1503_c1_g1_i3	5022	4742.52	132.017	2.04301
TRINITY_DN1503_c1_g1_i5	4053	3773.52	285.798	5.55856
TRINITY_DN1503_c1_g2_i2	407	147.021	2.59647	1.29614
TRINITY_DN1503_c1_g2_i1	471	201.169	2.40353	0.876878
TRINITY_DN1537_c0_g1_i4	3483	3203.52	854.19	19.5693
TRINITY_DN1537_c0_g1_i1	466	196.73	3.06805	1.14457
TRINITY_DN1537_c0_g1_i3	1633	1353.52	594.854	32.2548
TRINITY_DN1537_c0_g1_i2	3504	3224.52	628.889	14.3139
TRINITY_DN1524_c0_g1_i1	1206	926.523	46.9034	3.71534
TRINITY_DN1524_c0_g1_i2	1136	856.523	46.0966	3.94984
TRINITY_DN1524_c0_g2_i1	247	42.6898	0	0
TRINITY_DN1583_c0_g1_i2	3073	2793.52	1610	42.2983
TRINITY_DN1551_c0_g1_i1	4247	3967.52	6767	125.178
TRINITY_DN1555_c0_g1_i1	4241	3961.52	2050	37.9788
TRINITY_DN1517_c0_g1_i4	6887	6607.52	72.5383	0.805709
TRINITY_DN1517_c0_g1_i6	5817	5537.52	203.743	2.70034
TRINITY_DN1517_c0_g1_i8	5796	5516.52	248.716	3.30893
TRINITY_DN1517_c0_g1_i9	6815	6535.52	169.352	1.90178
TRINITY_DN1517_c0_g1_i5	6865	6585.52	247.314	2.75618
TRINITY_DN1517_c0_g1_i7	6819	6539.52	680.744	7.63989
TRINITY_DN1517_c0_g1_i2	6932	6652.52	76.7585	0.846818
TRINITY_DN1517_c0_g1_i1	6866	6586.52	85.554	0.953309
TRINITY_DN1517_c0_g1_i3	6886	6606.52	209.281	2.32491
TRINITY_DN1517_c0_g2_i1	4589	4309.52	203	3.45714
TRINITY_DN1506_c0_g1_i1	2339	2059.52	2408	85.8103
TRINITY_DN1522_c0_g1_i1	2875	2595.52	118.988	3.36456
TRINITY_DN1522_c0_g1_i2	2382	2102.52	170.45	5.94983
TRINITY_DN1522_c0_g2_i2	2273	1993.52	584.518	21.5192
TRINITY_DN1522_c0_g2_i1	3009	2729.52	144.044	3.8731
TRINITY_DN1586_c0_g1_i1	1931	1651.52	911	40.484
TRINITY_DN1549_c0_g1_i5	2433	2153.52	88.2946	3.00908
TRINITY_DN1549_c0_g1_i13	2485	2205.52	52.6413	1.75172
TRINITY_DN1549_c0_g1_i10	3023	2743.52	31.1599	0.833561
TRINITY_DN1549_c0_g1_i16	2496	2216.52	119.339	3.95147
TRINITY_DN1549_c0_g1_i1	2369	2089.52	191.833	6.73794
TRINITY_DN1549_c0_g1_i2	1863	1583.52	46.1703	2.13987
TRINITY_DN1549_c0_g1_i9	2295	2015.52	21.6058	0.78674
TRINITY_DN1549_c0_g1_i8	2432	2152.52	132.255	4.50936
TRINITY_DN1549_c0_g1_i11	2431	2151.52	84.979	2.89878
TRINITY_DN1549_c0_g1_i14	2324	2044.52	14.1555	0.508139
TRINITY_DN1549_c0_g1_i3	1723	1443.52	40.5661	2.06248
TRINITY_DN1592_c0_g1_i10	2098	1818.52	295.169	11.9125
TRINITY_DN1592_c0_g1_i8	1532	1252.52	57.1401	3.34815
TRINITY_DN1592_c0_g1_i9	1602	1322.52	230.561	12.7948
TRINITY_DN1592_c0_g1_i11	1911	1631.52	173.831	7.81957
TRINITY_DN1592_c0_g1_i3	437	171.786	0.932922	0.398573
TRINITY_DN1592_c0_g1_i4	1815	1535.52	41.0738	1.96317
TRINITY_DN1592_c0_g1_i1	390	133.559	36.7666	20.2037
TRINITY_DN1592_c0_g1_i2	886	606.53	15.3466	1.85699
TRINITY_DN1592_c0_g1_i5	1745	1465.52	10.177	0.509656
TRINITY_DN1592_c0_g1_i7	1828	1548.52	27.7945	1.31732
TRINITY_DN1592_c0_g1_i6	270	54.3543	1.054	1.42317
TRINITY_DN1592_c1_g1_i2	820	540.535	2.14635	0.291424
TRINITY_DN1592_c1_g1_i4	579	301.767	5	1.21604
TRINITY_DN1592_c1_g1_i3	1160	880.523	17.8537	1.48811
TRINITY_DN1592_c2_g1_i1	1220	940.523	18	1.4046
TRINITY_DN1512_c0_g1_i1	2779	2499.52	242.997	7.135
TRINITY_DN1512_c0_g1_i3	2460	2180.52	593.905	19.9897
TRINITY_DN1512_c0_g1_i2	2641	2361.52	1366.39	42.4652
TRINITY_DN1512_c0_g1_i4	2590	2310.52	102.706	3.26237
TRINITY_DN1513_c0_g1_i1	2028	1748.52	5921.36	248.542
TRINITY_DN1593_c0_g1_i3	4637	4357.52	416.857	7.02097
TRINITY_DN1593_c0_g1_i4	4462	4182.52	524.616	9.20562
TRINITY_DN1593_c0_g1_i1	4574	4294.52	305.351	5.21837
TRINITY_DN1593_c0_g1_i2	4399	4119.52	381.897	6.80376
TRINITY_DN1593_c1_g1_i1	1507	1227.52	133.971	8.00998
TRINITY_DN1593_c1_g1_i2	1493	1213.52	147.319	8.90965
TRINITY_DN1593_c1_g2_i1	278	58.9339	5	6.22665
TRINITY_DN1593_c2_g1_i1	1249	969.523	22.612	1.71171
TRINITY_DN1593_c2_g1_i2	1521	1241.52	67.388	3.98361
TRINITY_DN1595_c0_g1_i1	946	666.523	60.9511	6.71145
TRINITY_DN1595_c0_g1_i2	943	663.53	40.0489	4.42975
TRINITY_DN1595_c0_g2_i1	948	668.523	344	37.7652
TRINITY_DN1558_c0_g1_i2	4092	3812.52	0	0
TRINITY_DN1558_c0_g1_i3	1611	1331.52	247.672	13.6514
TRINITY_DN1558_c0_g1_i7	3132	2852.52	196.631	5.05909
TRINITY_DN1558_c0_g1_i1	4085	3805.52	220.78	4.25789
TRINITY_DN1558_c0_g1_i5	3384	3104.52	27.9561	0.660893
TRINITY_DN1558_c0_g1_i9	5066	4786.52	517.855	7.94032
TRINITY_DN1558_c0_g1_i8	415	153.41	3.10661	1.48622
TRINITY_DN1566_c0_g1_i1	1083	803.523	14.336	1.30942
TRINITY_DN1566_c0_g1_i2	1392	1112.52	454.664	29.9938
TRINITY_DN1562_c0_g1_i7	2176	1896.52	27.5499	1.06613
TRINITY_DN1562_c0_g1_i25	7033	6753.52	216.673	2.35464
TRINITY_DN1562_c0_g1_i4	9547	9267.52	465.189	3.68396
TRINITY_DN1562_c0_g1_i16	7034	6754.52	20.9944	0.228117
TRINITY_DN1562_c0_g1_i11	1934	1654.52	61.3574	2.72172
TRINITY_DN1562_c0_g1_i20	594	316.341	18.2352	4.23063
TRINITY_DN1562_c0_g1_i17	7071	6791.52	42.5252	0.459546
TRINITY_DN1562_c0_g1_i10	9178	8898.52	921.258	7.59824
TRINITY_DN1562_c0_g1_i19	7016	6736.52	77.857	0.848226
TRINITY_DN1562_c0_g1_i22	7018	6738.52	105.324	1.14713
TRINITY_DN1562_c0_g1_i15	1936	1656.52	209.037	9.26139
TRINITY_DN1540_c0_g1_i2	3086	2806.52	244.131	6.38417
TRINITY_DN1540_c0_g1_i3	3099	2819.52	406.869	10.5908
TRINITY_DN1516_c0_g1_i1	1631	1351.52	211.269	11.4726
TRINITY_DN1516_c0_g1_i2	1665	1385.52	168.731	8.93779
TRINITY_DN1536_c0_g1_i4	3922	3642.52	63.7621	1.28473
TRINITY_DN1536_c0_g1_i1	3868	3588.52	59.2771	1.21233
TRINITY_DN1536_c0_g1_i2	3987	3707.52	65.9607	1.30572
TRINITY_DN1536_c0_g2_i4	3912	3632.52	689.686	13.9345
TRINITY_DN1536_c0_g2_i6	453	185.504	8.34033	3.29974
TRINITY_DN1536_c0_g2_i5	1758	1478.52	50.8214	2.52272
TRINITY_DN1536_c0_g2_i1	3995	3715.52	255.82	5.05317
TRINITY_DN1536_c0_g2_i2	3872	3592.52	241.333	4.93022
TRINITY_DN1536_c0_g3_i1	1046	766.523	530	50.7458
TRINITY_DN1536_c1_g1_i1	282	61.1375	6	7.20267
TRINITY_DN1575_c0_g1_i1	1208	928.523	5.225	0.412994
TRINITY_DN1575_c0_g1_i3	1996	1716.52	19.1675	0.819533
TRINITY_DN1575_c0_g1_i2	3129	2849.52	665.607	17.1434
TRINITY_DN1563_c0_g1_i1	7633	7353.52	697.069	6.95712
TRINITY_DN1563_c0_g2_i1	3597	3317.52	253.931	5.61762
TRINITY_DN1563_c0_g3_i1	332	91.9655	0	0
TRINITY_DN1547_c0_g1_i1	1038	758.523	468	45.2821
TRINITY_DN1596_c0_g1_i3	3581	3301.52	466.341	10.3667
TRINITY_DN1596_c0_g1_i2	732	452.709	121.089	19.6307
TRINITY_DN1596_c0_g1_i1	3702	3422.52	56.5706	1.21309
TRINITY_DN1591_c0_g1_i2	3691	3411.52	240.628	5.17664
TRINITY_DN1591_c0_g1_i6	3505	3225.52	108.147	2.46073
TRINITY_DN1591_c0_g1_i9	3517	3237.52	36.4735	0.826827
TRINITY_DN1591_c0_g1_i12	3497	3217.52	268.345	6.12099
TRINITY_DN1591_c0_g1_i10	4757	4477.52	163.527	2.6804
TRINITY_DN1591_c0_g1_i14	4751	4471.52	0.131604	0.00216005
TRINITY_DN1591_c0_g1_i1	3503	3223.52	10.7273	0.244235
TRINITY_DN1591_c0_g1_i3	3685	3405.52	0.020775	0.000447719
TRINITY_DN1591_c0_g2_i1	299	71.0589	1	1.03284
TRINITY_DN1510_c0_g1_i3	2398	2118.52	47.2724	1.63766
TRINITY_DN1510_c0_g1_i2	1624	1344.52	251.929	13.7518
TRINITY_DN1510_c0_g1_i1	2310	2030.52	334.833	12.1024
TRINITY_DN1510_c0_g1_i4	1712	1432.52	31.9651	1.63766
TRINITY_DN1510_c0_g2_i1	339	96.6005	2	1.5195
TRINITY_DN1557_c0_g1_i1	2259	1979.52	38.0749	1.41165
TRINITY_DN1557_c0_g1_i7	2176	1896.52	69.7109	2.69769
TRINITY_DN1557_c0_g1_i3	1030	750.523	13.0663	1.27773
TRINITY_DN1557_c0_g1_i6	2184	1904.52	95.5286	3.68126
TRINITY_DN1557_c0_g1_i12	1121	841.523	29.4889	2.57183
TRINITY_DN1557_c0_g1_i4	2101	1821.52	183.681	7.40083
TRINITY_DN1557_c0_g1_i2	413	151.763	0	0
TRINITY_DN1557_c0_g1_i9	1414	1134.52	52.3994	3.38971
TRINITY_DN1557_c0_g1_i11	2169	1889.52	38.6358	1.50068
TRINITY_DN1557_c0_g1_i8	430	165.893	2.41377	1.06787
TRINITY_DN1554_c0_g1_i10	2687	2407.52	78.5177	2.39357
TRINITY_DN1554_c0_g1_i12	5401	5121.52	388.284	5.56416
TRINITY_DN1554_c0_g1_i4	5453	5173.52	286.662	4.06661
TRINITY_DN1554_c0_g1_i7	398	139.914	1.17289	0.615242
TRINITY_DN1554_c0_g1_i8	4308	4028.52	92.7299	1.68937
TRINITY_DN1554_c0_g1_i5	354	106.998	5	3.4296
TRINITY_DN1554_c0_g1_i2	2790	2510.52	275.603	8.05692
TRINITY_DN1554_c0_g1_i6	2607	2327.52	379.81	11.9763
TRINITY_DN1554_c0_g1_i11	3012	2732.52	264.999	7.11753
TRINITY_DN1554_c0_g1_i9	3365	3085.52	51.1707	1.21714
TRINITY_DN1554_c0_g2_i1	471	201.169	8	2.91863
TRINITY_DN1554_c0_g3_i1	249	43.5949	1	1.6835
TRINITY_DN1560_c0_g1_i1	2142	1862.52	1145	45.1184
TRINITY_DN1502_c0_g1_i1	3667	3387.52	935	20.2572
TRINITY_DN1515_c0_g1_i5	8884	8604.52	199.872	1.70481
TRINITY_DN1515_c0_g1_i3	8887	8607.52	332.396	2.83418
TRINITY_DN1515_c0_g1_i6	8883	8603.52	406.731	3.46961
TRINITY_DN1545_c0_g1_i3	5761	5481.52	443.562	5.93886
TRINITY_DN1545_c0_g1_i5	5432	5152.52	1396.88	19.897
TRINITY_DN1545_c0_g1_i2	5432	5152.52	1015.57	14.4657
TRINITY_DN1545_c0_g1_i4	6781	6501.52	81.8848	0.924353
TRINITY_DN1545_c0_g1_i7	578	300.827	5.15242	1.25703
TRINITY_DN1545_c0_g1_i6	6781	6501.52	307.068	3.46632
TRINITY_DN1545_c0_g1_i1	5761	5481.52	601.886	8.05865
TRINITY_DN1556_c0_g1_i3	1715	1435.52	49.7774	2.54491
TRINITY_DN1556_c0_g1_i4	1500	1220.52	24.8729	1.49565
TRINITY_DN1556_c0_g1_i1	1715	1435.52	822.971	42.075
TRINITY_DN1556_c0_g1_i2	1846	1566.52	280.378	13.1358
TRINITY_DN1538_c0_g1_i5	2262	1982.52	85.3752	3.16056
TRINITY_DN1538_c0_g1_i3	3048	2768.52	346.625	9.18885
TRINITY_DN1553_c0_g1_i1	1535	1255.52	1781	104.109
TRINITY_DN1511_c0_g1_i4	3995	3715.52	896.692	17.7122
TRINITY_DN1511_c0_g1_i3	3994	3714.52	118.804	2.34734
TRINITY_DN1511_c0_g1_i2	4012	3732.52	939.585	18.475
TRINITY_DN1511_c0_g1_i1	3977	3697.52	111.919	2.22149
TRINITY_DN1511_c1_g1_i11	5105	4825.52	576.522	8.76841
TRINITY_DN1511_c1_g1_i5	5159	4879.52	60.4157	0.908704
TRINITY_DN1511_c1_g1_i12	5076	4796.52	1084.1	16.5879
TRINITY_DN1511_c1_g1_i4	5130	4850.52	111.809	1.69176
TRINITY_DN1511_c1_g2_i2	2185	1905.52	0	0
TRINITY_DN1511_c1_g2_i3	2125	1845.52	264.657	10.5248
TRINITY_DN1511_c1_g2_i4	1229	949.523	16.2519	1.25617
TRINITY_DN1511_c1_g2_i1	2516	2236.52	90.0907	2.95635
TRINITY_DN1511_c1_g3_i2	2411	2131.52	59.3225	2.04258
TRINITY_DN1511_c1_g3_i1	4752	4472.52	244.677	4.01505
TRINITY_DN1511_c2_g1_i1	4126	3846.52	121.058	2.3098
TRINITY_DN1511_c2_g1_i2	5308	5028.52	38.2882	0.558824
TRINITY_DN1511_c2_g1_i3	1222	942.523	44.7466	3.48432
TRINITY_DN1507_c0_g1_i1	1428	1148.52	45.1908	2.88775
TRINITY_DN1507_c0_g1_i2	1529	1249.52	484.015	28.4292
TRINITY_DN1507_c0_g1_i3	513	239.327	1.79425	0.550225
TRINITY_DN1585_c0_g1_i1	1029	749.523	601	58.849
TRINITY_DN1590_c0_g1_i1	1056	776.523	226	21.3601
TRINITY_DN1572_c0_g1_i1	1422	1142.52	1067	68.5408
TRINITY_DN1559_c0_g1_i2	1758	1478.52	9.22342	0.45784
TRINITY_DN1559_c0_g1_i1	1757	1477.52	499.41	24.8069
TRINITY_DN1559_c0_g1_i3	1793	1513.52	311.571	15.1084
