target_id	length	eff_length	est_counts	tpm
TRINITY_DN1500_c0_g1_i2	1982	1683.57	258.115	11.0147
TRINITY_DN1500_c0_g1_i4	218	29.8448	0	0
TRINITY_DN1500_c0_g1_i6	350	91.8861	0	0
TRINITY_DN1500_c0_g1_i3	1905	1606.57	18.806	0.84098
TRINITY_DN1500_c0_g1_i7	1936	1637.57	241.383	10.59
TRINITY_DN1500_c0_g1_i1	924	625.755	19.132	2.19658
TRINITY_DN1500_c0_g1_i5	2380	2081.57	872.008	30.0967
TRINITY_DN1500_c0_g2_i1	851	552.893	112.636	14.6361
TRINITY_DN1588_c0_g1_i2	1410	1111.57	567.537	36.6815
TRINITY_DN1588_c0_g1_i3	1293	994.567	988.463	71.4028
TRINITY_DN1561_c0_g1_i1	2290	1991.57	1258	45.3811
TRINITY_DN1587_c0_g1_i1	1064	765.567	141.98	13.324
TRINITY_DN1587_c0_g1_i2	900	601.815	65.0197	7.76196
TRINITY_DN1530_c0_g1_i1	823	524.933	258.869	35.4295
TRINITY_DN1530_c0_g1_i2	894	595.829	101.131	12.1942
TRINITY_DN1571_c0_g1_i1	528	235.726	9.28656	2.83033
TRINITY_DN1571_c0_g2_i1	488	199.56	5	1.80005
TRINITY_DN1571_c0_g3_i1	1309	1010.57	530.671	37.7267
TRINITY_DN1571_c1_g1_i1	203	25.5728	0	0
TRINITY_DN1571_c1_g2_i1	266	47.2843	2	3.0388
TRINITY_DN1597_c0_g1_i1	3807	3508.57	2229	45.6425
TRINITY_DN1564_c0_g1_i2	3552	3253.57	642.519	14.1878
TRINITY_DN1564_c0_g1_i3	2958	2659.57	43.6473	1.17906
TRINITY_DN1564_c0_g1_i6	4225	3926.57	192.946	3.5303
TRINITY_DN1564_c0_g1_i1	3735	3436.57	70.122	1.46595
TRINITY_DN1564_c0_g1_i5	3387	3088.57	328.765	7.64747
TRINITY_DN1564_c0_g2_i1	291	58.6884	3	3.67247
TRINITY_DN1528_c0_g1_i6	3082	2783.57	757.579	19.5531
TRINITY_DN1528_c0_g1_i4	2974	2675.57	447.253	12.0095
TRINITY_DN1528_c0_g1_i2	2941	2642.57	20.6559	0.561574
TRINITY_DN1528_c0_g1_i5	3064	2765.57	12.9419	0.336203
TRINITY_DN1528_c0_g1_i3	3049	2750.57	755.624	19.7366
TRINITY_DN1528_c0_g1_i1	3031	2732.57	117.946	3.10099
TRINITY_DN1503_c0_g1_i2	1102	803.567	125.879	11.2544
TRINITY_DN1503_c0_g1_i1	1517	1218.57	400.745	23.627
TRINITY_DN1503_c0_g1_i3	1519	1220.57	125.537	7.38923
TRINITY_DN1537_c0_g1_i1	401	127.607	11	6.19311
TRINITY_DN1537_c0_g2_i1	1643	1344.57	571	30.51
TRINITY_DN1524_c0_g1_i1	1932	1633.57	111	4.88174
TRINITY_DN1524_c0_g2_i7	1173	874.567	30.4289	2.49967
TRINITY_DN1524_c0_g2_i11	3496	3197.57	141.764	3.18518
TRINITY_DN1524_c0_g2_i4	4511	4212.57	19.9833	0.340808
TRINITY_DN1524_c0_g2_i14	4478	4179.57	22.4599	0.38607
TRINITY_DN1524_c0_g2_i12	5216	4917.57	139.838	2.04298
TRINITY_DN1524_c0_g2_i2	3952	3653.57	147.44	2.89926
TRINITY_DN1524_c0_g2_i5	3918	3619.57	319.717	6.34598
TRINITY_DN1524_c0_g2_i6	4444	4145.57	45.919	0.795788
TRINITY_DN1524_c0_g2_i9	1106	807.567	39.8699	3.54696
TRINITY_DN1524_c0_g2_i18	4477	4178.57	40.7029	0.69982
TRINITY_DN1524_c0_g2_i3	5181	4882.57	100.877	1.48434
TRINITY_DN1583_c0_g1_i6	3730	3431.57	96.8818	2.02833
TRINITY_DN1583_c0_g1_i7	3730	3431.57	25.6476	0.536961
TRINITY_DN1583_c0_g1_i13	4256	3957.57	115.011	2.08786
TRINITY_DN1583_c0_g1_i2	3929	3630.57	48.8185	0.966049
TRINITY_DN1583_c0_g1_i9	4257	3958.57	157.95	2.86663
TRINITY_DN1583_c0_g1_i5	3655	3356.57	54.8186	1.17333
TRINITY_DN1583_c0_g1_i8	4036	3737.57	209.872	4.03418
TRINITY_DN1551_c0_g1_i1	2120	1821.57	3208	126.526
TRINITY_DN1555_c0_g1_i1	776	478.025	2934	440.959
TRINITY_DN1517_c0_g1_i1	1162	863.567	137	11.3976
TRINITY_DN1517_c0_g2_i2	922	623.755	16.1427	1.85931
TRINITY_DN1517_c0_g2_i3	1962	1663.57	513.901	22.1936
TRINITY_DN1517_c0_g2_i1	2456	2157.57	413.204	13.7591
TRINITY_DN1506_c0_g1_i1	1064	765.567	27.0392	2.53747
TRINITY_DN1506_c0_g1_i2	5585	5286.57	1925.96	26.1736
TRINITY_DN1506_c1_g1_i1	710	412.335	17	2.96202
TRINITY_DN1522_c0_g1_i1	1543	1244.57	384.159	22.1759
TRINITY_DN1522_c0_g1_i2	1543	1244.57	479.841	27.6993
TRINITY_DN1586_c0_g1_i1	2895	2596.57	1800	49.8037
TRINITY_DN1549_c0_g1_i1	4604	4305.57	826.753	13.7954
TRINITY_DN1549_c0_g1_i3	3547	3248.57	36.2609	0.801928
TRINITY_DN1549_c0_g1_i2	3566	3267.57	333.819	7.33966
TRINITY_DN1549_c0_g2_i1	2524	2225.57	221.793	7.15972
TRINITY_DN1549_c0_g2_i2	2570	2271.57	62.0883	1.96369
TRINITY_DN1549_c1_g1_i2	3615	3316.57	177.577	3.84668
TRINITY_DN1549_c1_g1_i1	3307	3008.57	273.629	6.53419
TRINITY_DN1549_c1_g1_i3	3478	3179.57	211.794	4.78558
TRINITY_DN1592_c0_g1_i2	2767	2468.57	1614.87	46.9984
TRINITY_DN1592_c0_g1_i1	2768	2469.57	748.125	21.7642
TRINITY_DN1512_c0_g1_i1	1927	1628.57	10811.4	476.943
TRINITY_DN1512_c0_g1_i2	3010	2711.57	320.559	8.4933
TRINITY_DN1512_c0_g1_i3	2955	2656.57	188.012	5.08457
TRINITY_DN1513_c0_g1_i1	1239	940.567	4843	369.925
TRINITY_DN1593_c0_g1_i2	1018	719.567	344.735	34.4194
TRINITY_DN1593_c0_g1_i1	993	694.601	658.754	68.136
TRINITY_DN1593_c0_g1_i3	1245	946.567	526.511	39.9618
TRINITY_DN1593_c0_g2_i1	861	562.886	266	33.9508
TRINITY_DN1595_c0_g1_i1	563	268.648	996	266.357
TRINITY_DN1558_c0_g1_i10	4646	4347.57	503.154	8.31464
TRINITY_DN1558_c0_g1_i7	5270	4971.57	1146.65	16.5701
TRINITY_DN1558_c0_g1_i4	1034	735.567	21	2.0511
TRINITY_DN1558_c0_g1_i5	3281	2982.57	73.8688	1.77934
TRINITY_DN1558_c0_g1_i8	4450	4151.57	124.975	2.16271
TRINITY_DN1558_c0_g1_i1	4655	4356.57	1.06867	0.0176234
TRINITY_DN1558_c0_g1_i3	2748	2449.57	105.826	3.1038
TRINITY_DN1558_c0_g1_i9	594	298.265	4.23522	1.02015
TRINITY_DN1558_c0_g1_i2	4527	4228.57	323.2	5.4912
TRINITY_DN1558_c0_g1_i11	2275	1976.57	21.0262	0.764256
TRINITY_DN1566_c0_g1_i12	2713	2414.57	168.141	5.0029
TRINITY_DN1566_c0_g1_i4	3080	2781.57	238.611	6.16297
TRINITY_DN1566_c0_g1_i5	2760	2461.57	329.164	9.60705
TRINITY_DN1566_c0_g1_i13	1037	738.567	24.9934	2.43123
TRINITY_DN1566_c0_g1_i1	1721	1422.57	87.2735	4.40757
TRINITY_DN1566_c0_g1_i2	863	564.879	0	0
TRINITY_DN1566_c0_g1_i10	1714	1415.57	16.7321	0.8492
TRINITY_DN1566_c0_g1_i9	3094	2795.57	165.085	4.24255
TRINITY_DN1566_c0_g2_i1	730	432.185	8	1.32987
TRINITY_DN1562_c0_g1_i4	2063	1764.57	206.339	8.40103
TRINITY_DN1562_c0_g1_i1	628	331.359	19.7719	4.28684
TRINITY_DN1562_c0_g1_i3	967	668.676	12.4836	1.34126
TRINITY_DN1562_c0_g1_i2	2401	2102.57	726.405	24.8209
TRINITY_DN1562_c0_g2_i7	4826	4527.57	310.668	4.9297
TRINITY_DN1562_c0_g2_i1	4853	4554.57	209.468	3.30415
TRINITY_DN1562_c0_g2_i5	4825	4526.57	42.8637	0.680315
TRINITY_DN1562_c1_g1_i1	314	70.6337	0	0
TRINITY_DN1562_c1_g2_i1	663	365.732	26	5.10739
TRINITY_DN1540_c0_g1_i1	1841	1542.57	73.8182	3.43802
TRINITY_DN1540_c0_g1_i3	1699	1400.57	132.882	6.81636
TRINITY_DN1540_c0_g1_i2	1530	1231.57	1029.3	60.0444
TRINITY_DN1516_c0_g1_i1	1330	1031.57	341	23.749
TRINITY_DN1516_c0_g2_i2	891	592.837	43.2707	5.24382
TRINITY_DN1516_c0_g2_i3	896	597.822	66.6946	8.01508
TRINITY_DN1516_c0_g2_i1	1236	937.567	70.0347	5.36661
TRINITY_DN1536_c0_g1_i1	2118	1819.57	1346	53.1454
TRINITY_DN1536_c1_g1_i1	485	196.939	2	0.729605
TRINITY_DN1575_c0_g1_i1	357	96.558	1224	910.714
TRINITY_DN1563_c0_g1_i3	2781	2482.57	331.313	9.58795
TRINITY_DN1563_c0_g1_i4	2770	2471.57	213.636	6.20999
TRINITY_DN1563_c0_g1_i1	2782	2483.57	194.706	5.6324
TRINITY_DN1563_c0_g1_i2	2769	2470.57	362.972	10.5552
TRINITY_DN1547_c0_g1_i1	2044	1745.57	16410	675.4
TRINITY_DN1596_c0_g1_i1	2821	2522.57	4946	140.864
TRINITY_DN1591_c0_g1_i10	1979	1680.57	212.428	9.08122
TRINITY_DN1591_c0_g1_i5	1146	847.567	77.7865	6.59355
TRINITY_DN1591_c0_g1_i7	1792	1493.57	100.362	4.82761
TRINITY_DN1591_c0_g1_i2	1682	1383.57	44.2493	2.29771
TRINITY_DN1591_c0_g1_i8	1875	1576.57	269.961	12.3021
TRINITY_DN1591_c0_g1_i6	2563	2264.57	134.214	4.25795
TRINITY_DN1510_c0_g1_i1	1939	1640.57	1217	53.2949
TRINITY_DN1557_c0_g1_i2	2956	2657.57	353.693	9.56161
TRINITY_DN1557_c0_g1_i3	3083	2784.57	65.7772	1.6971
TRINITY_DN1557_c0_g1_i6	2762	2463.57	0	0
TRINITY_DN1557_c0_g1_i1	1405	1106.57	26.05	1.69129
TRINITY_DN1554_c0_g1_i1	1616	1317.57	5112	278.745
TRINITY_DN1560_c0_g1_i1	841	542.9	333	44.067
TRINITY_DN1502_c0_g1_i1	603	307.004	12.0147	2.81162
TRINITY_DN1502_c0_g2_i1	3696	3397.57	297.455	6.28987
TRINITY_DN1502_c0_g2_i2	3655	3356.57	267.716	5.73017
TRINITY_DN1502_c0_g2_i4	3672	3373.57	241.768	5.14871
TRINITY_DN1502_c0_g2_i3	3713	3414.57	269.061	5.66114
TRINITY_DN1502_c0_g3_i1	1784	1485.57	339.264	16.4072
TRINITY_DN1502_c0_g3_i2	1972	1673.57	256.88	11.0275
TRINITY_DN1502_c0_g4_i4	1320	1021.57	68.9056	4.84592
TRINITY_DN1502_c0_g4_i2	542	248.706	37.5594	10.8498
TRINITY_DN1502_c0_g4_i1	1297	998.567	95.6993	6.88526
TRINITY_DN1502_c0_g4_i3	1311	1012.57	0	0
TRINITY_DN1502_c0_g4_i5	1334	1035.57	0	0
TRINITY_DN1515_c0_g1_i1	404	129.973	15	8.29136
TRINITY_DN1515_c0_g2_i3	2399	2100.57	118.046	4.03742
TRINITY_DN1515_c0_g2_i5	3086	2787.57	575.824	14.8407
TRINITY_DN1515_c0_g2_i1	2692	2393.57	12388.4	371.841
TRINITY_DN1515_c0_g2_i2	3053	2754.57	608.778	15.878
TRINITY_DN1545_c0_g1_i3	4334	4035.57	554.437	9.87044
TRINITY_DN1545_c0_g1_i1	4259	3960.57	1266.36	22.9715
TRINITY_DN1545_c0_g1_i2	4288	3989.57	91.0813	1.64018
TRINITY_DN1556_c0_g1_i4	955	656.676	13.5577	1.48329
TRINITY_DN1556_c0_g1_i3	3339	3040.57	1267.38	29.9461
TRINITY_DN1556_c0_g1_i5	4024	3725.57	161.438	3.11316
TRINITY_DN1556_c0_g1_i1	3800	3501.57	155.65	3.19356
TRINITY_DN1556_c0_g1_i2	3324	3025.57	374.978	8.90405
TRINITY_DN1538_c0_g1_i3	581	285.767	0	0
TRINITY_DN1538_c0_g1_i8	2497	2198.57	129.686	4.23781
TRINITY_DN1538_c0_g1_i4	409	133.774	5.96526	3.20367
TRINITY_DN1538_c0_g1_i1	512	221.051	2.02255	0.657349
TRINITY_DN1538_c0_g1_i7	258	44.0718	0.452255	0.737244
TRINITY_DN1538_c0_g1_i2	308	67.4514	0	0
TRINITY_DN1538_c0_g1_i6	3240	2941.57	1107.31	27.0446
TRINITY_DN1538_c0_g1_i5	1375	1076.57	0	0
TRINITY_DN1538_c0_g2_i1	1139	840.567	61.1547	5.22693
TRINITY_DN1538_c0_g3_i1	237	36.114	1.10837	2.20496
TRINITY_DN1538_c1_g1_i3	10387	10088.6	564.655	4.02108
TRINITY_DN1538_c1_g1_i4	8565	8266.57	425.823	3.70078
TRINITY_DN1538_c1_g1_i6	8610	8311.57	233.597	2.01917
TRINITY_DN1538_c1_g1_i10	10385	10086.6	398.925	2.84143
TRINITY_DN1538_c2_g1_i1	289	57.7287	15.5175	19.3117
TRINITY_DN1538_c3_g1_i1	216	29.1488	0	0
TRINITY_DN1553_c0_g1_i5	1895	1596.57	135.587	6.10128
TRINITY_DN1553_c0_g1_i1	1965	1666.57	35.3883	1.52555
TRINITY_DN1553_c0_g1_i4	1851	1552.57	129.669	6.00031
TRINITY_DN1553_c0_g1_i2	1921	1622.57	32.5485	1.44118
TRINITY_DN1553_c0_g1_i3	1057	758.567	7.80731	0.739429
TRINITY_DN1511_c0_g1_i7	6168	5869.57	148.601	1.81888
TRINITY_DN1511_c0_g1_i5	6091	5792.57	110.021	1.36457
TRINITY_DN1511_c0_g1_i8	6157	5858.57	128.828	1.57982
TRINITY_DN1511_c0_g1_i4	6112	5813.57	134.639	1.66386
TRINITY_DN1511_c0_g1_i6	6081	5782.57	103.878	1.2906
TRINITY_DN1511_c0_g1_i2	6147	5848.57	121.887	1.49726
TRINITY_DN1511_c0_g1_i1	6102	5803.57	127.359	1.57661
TRINITY_DN1511_c0_g1_i3	6178	5879.57	156.787	1.91582
TRINITY_DN1511_c1_g1_i1	642	345.081	9	1.87375
TRINITY_DN1507_c0_g1_i3	1745	1446.57	345.471	17.1578
TRINITY_DN1507_c0_g1_i1	1772	1473.57	27.9461	1.36251
TRINITY_DN1507_c0_g1_i2	1834	1535.57	111.583	5.22057
TRINITY_DN1585_c0_g2_i1	366	102.664	7	4.89858
TRINITY_DN1585_c0_g1_i12	3549	3250.57	223.929	4.94925
TRINITY_DN1585_c0_g1_i5	3383	3084.57	198.254	4.61761
TRINITY_DN1585_c0_g1_i11	3832	3533.57	46.2262	0.939862
TRINITY_DN1585_c0_g1_i7	3998	3699.57	56.8343	1.10369
TRINITY_DN1585_c0_g1_i9	3421	3122.57	42.7566	0.98374
TRINITY_DN1590_c0_g1_i1	1650	1351.57	1439	76.4913
TRINITY_DN1572_c0_g1_i1	1360	1061.57	551	37.2901
TRINITY_DN1559_c0_g1_i9	354	94.5677	0	0
TRINITY_DN1559_c0_g1_i12	314	70.6337	5.3534	5.44511
TRINITY_DN1559_c0_g1_i2	309	68.0058	0	0
TRINITY_DN1559_c0_g1_i11	986	687.618	58.608	6.12349
TRINITY_DN1559_c0_g1_i6	898	599.815	0	0
TRINITY_DN1559_c0_g1_i4	1041	742.567	0	0
TRINITY_DN1559_c0_g1_i7	365	101.969	0	0
TRINITY_DN1559_c0_g1_i1	745	447.131	49.6759	7.98177
TRINITY_DN1559_c0_g1_i10	1055	756.567	187.822	17.8356
TRINITY_DN1559_c0_g1_i5	1019	720.567	6.91616	0.689572
TRINITY_DN1509_c0_g1_i7	2278	1979.57	47.7269	1.73214
TRINITY_DN1509_c0_g1_i8	1891	1592.57	47.1364	2.12641
TRINITY_DN1509_c0_g1_i13	1828	1529.57	66.9963	3.14682
TRINITY_DN1509_c0_g1_i4	2080	1781.57	84.0876	3.39093
TRINITY_DN1509_c0_g1_i12	1688	1389.57	23.1858	1.19876
TRINITY_DN1509_c0_g1_i5	1877	1578.57	38.867	1.76892
TRINITY_DN1577_c0_g1_i2	3452	3153.57	398.359	9.07531
TRINITY_DN1577_c0_g1_i5	3539	3240.57	191.744	4.25099
TRINITY_DN1577_c0_g1_i1	847	548.9	36.8503	4.82322
TRINITY_DN1577_c0_g1_i3	3644	3345.57	423.702	9.09872
TRINITY_DN1577_c0_g1_i4	3656	3357.57	692.344	14.8145
TRINITY_DN1577_c0_g2_i1	727	429.206	9	1.50649
TRINITY_DN1544_c0_g1_i2	7145	6846.57	542.323	5.69081
TRINITY_DN1544_c0_g1_i1	7149	6850.57	611.714	6.41521
TRINITY_DN1544_c1_g1_i1	239	36.8268	2.00994	3.9211
TRINITY_DN1529_c0_g1_i3	3179	2880.57	464.143	11.5761
TRINITY_DN1529_c0_g1_i2	4102	3803.57	324.82	6.13538
TRINITY_DN1529_c0_g1_i1	3878	3579.57	695.037	13.9497
TRINITY_DN1504_c0_g1_i4	1651	1352.57	193.608	10.2838
TRINITY_DN1504_c0_g1_i1	1652	1353.57	121.916	6.47096
TRINITY_DN1504_c0_g1_i2	1662	1363.57	201.174	10.5995
TRINITY_DN1504_c0_g1_i3	1663	1364.57	127.302	6.70238
TRINITY_DN1527_c0_g1_i1	2988	2689.57	1612	43.0598
TRINITY_DN1542_c0_g1_i4	1942	1643.57	60.4024	2.64032
TRINITY_DN1542_c0_g1_i5	895	596.829	33.6225	4.04733
TRINITY_DN1542_c0_g1_i6	4565	4266.57	113.233	1.9067
TRINITY_DN1542_c0_g1_i10	2024	1725.57	225.232	9.3775
TRINITY_DN1542_c0_g1_i2	4163	3864.57	131.339	2.44163
TRINITY_DN1542_c0_g1_i3	10910	10611.6	830.419	5.6222
TRINITY_DN1542_c0_g1_i1	1551	1252.57	65.447	3.75386
TRINITY_DN1542_c0_g1_i7	10920	10621.6	757.306	5.12238
TRINITY_DN1542_c0_g2_i1	712	414.32	10	1.73402
TRINITY_DN1542_c1_g1_i1	285	55.828	3	3.86063
TRINITY_DN1526_c0_g1_i11	8931	8632.57	95.4887	0.794696
TRINITY_DN1526_c0_g1_i16	8404	8105.57	173.306	1.5361
TRINITY_DN1526_c0_g1_i1	7350	7051.57	291.357	2.96845
TRINITY_DN1526_c0_g1_i3	7506	7207.57	1688.07	16.8263
TRINITY_DN1526_c0_g1_i18	8298	7999.57	8.86959	0.0796574
TRINITY_DN1526_c0_g1_i5	7848	7549.57	297.326	2.82943
